exploration_rate,exploration_decay,min_exploration_rate,gamma,mean_final_nmi,std_final_nmi,mean_reward,std_reward
0.7799125653211447,0.9857548560620545,2.665196290762007e-05,0.9940649624173944,0.46998661069607045,0.34750100709776005,0.6112575,0.15355962992840924
0.27728795223763303,0.7500693266417986,0.000575054027865385,0.9467985921286793,0.15292360603410254,0.17378160074581903,0.3858475,0.09744723184241819
0.9887702965237275,0.8007337418746595,0.032338090807832384,0.9002117197821131,0.3618348267674438,0.263380617324614,0.7119975,0.15882680423577752
0.9924252487792721,0.89738547873043,0.048380022804004365,0.9956021448350022,0.3493963760138496,0.24247593317387423,0.6971525,0.14944474060250498
0.2768510468208905,0.9930305362583951,7.18017078588651e-06,0.9124680284484427,0.4849037411639228,0.3651718040293113,0.5797249999999999,0.13669299314522307
0.9975191951892268,0.9668579616626525,0.049682033965147504,0.9773928753164143,0.42317966507793064,0.2801930092791949,0.7277850000000001,0.15610886834193627
0.9920646764866343,0.9804890215974156,0.0007681234072919431,0.9142814418364139,0.482243591405979,0.3106410577377528,0.6477924999999999,0.14362503505221505
0.2515049463752788,0.9998883917855701,0.0013136306624780996,0.9073346930063353,0.2586286091767617,0.2030596290820903,0.6798274999999999,0.1408247723014314
0.6038495806740058,0.9865860701944976,0.0008017275924560365,0.9969640852430331,0.486472887875521,0.34699494291357114,0.651885,0.15091195040486355
0.9651090482397743,0.9696592113174481,0.0004390704217692166,0.9925205276095439,0.4404216283708514,0.3414143922309335,0.5577275,0.14263956146087242
0.3917237073543593,0.9903739122944669,0.0002386045698167139,0.9896635947797672,0.45974790711514585,0.3093655441249521,0.6158,0.1303738854218896
0.995164353352732,0.9743726496022133,0.0003076299063244471,0.923337897739017,0.4452449108174331,0.33629802815403326,0.571265,0.1441174339731318
0.9931796615570285,0.9190633984991872,0.009688720024040446,0.9998737310446506,0.40574237441112665,0.2601196318443393,0.7398724999999999,0.16108590097755296
0.2500703753989221,0.9912006956184707,0.020486796165492635,0.9931519773313147,0.44218883281746957,0.30866388216668,0.7413124999999999,0.17234947372635054
0.26735877311763656,0.9908444712613156,0.0004344491435008925,0.9619014887271672,0.5102692090296156,0.31878470031940215,0.5823575,0.13769625428365873
0.6139967312626422,0.987657001856003,0.009067836431456668,0.9984688256435093,0.4313529031991827,0.29562201215216033,0.7318100000000001,0.1584835287971592
0.9914468066166976,0.9508442962964881,0.04927550392890496,0.9347446079014775,0.3656642443473244,0.23554174135602138,0.7046375,0.13874262987182417
0.9594766371026413,0.979632503378268,2.7349714207230986e-05,0.9951580615757947,0.4388126677621863,0.31993830268460255,0.573365,0.12989531082760455
0.2786433371630049,0.9909484305817753,2.7207072002050087e-05,0.924695763602984,0.5320992195910901,0.3668257748754788,0.5487000000000001,0.13727894958805592
0.9999144304847575,0.960766156900361,0.0006017248986819381,0.9660277384725052,0.47858788739495806,0.31220425982771016,0.55852,0.13982176010907602
0.2638022549783162,0.9912196274192883,1.79438420811362e-05,0.9036960740311768,0.5062456043573746,0.3443315415519815,0.5278,0.1305164644786243
0.2502986178317076,0.7965726597526926,0.024108489023855352,0.9142687530954788,0.35388789781393803,0.24597742369191344,0.7120975,0.15619959745066567
0.2633686480786246,0.9903951286059274,0.0004498227492086616,0.9614149349989922,0.5322387133689114,0.33990791735325915,0.5856224999999999,0.15533518997236268
0.9887938344705833,0.9785873272974726,0.04818822022026179,0.9751994603543557,0.38168764401484806,0.2810043949406237,0.7064649999999999,0.15867477359366233
0.9872581306424173,0.8531340350323704,0.03712527540728457,0.9957826246217947,0.37060443476614546,0.258974731108864,0.7159899999999999,0.15747878396787293
0.28044231728942787,0.9918267677784882,7.192675522444405e-05,0.9882307757528355,0.4954251235068981,0.3493946792598551,0.562535,0.141051511069538
0.25436311993530153,0.9916890184728814,8.173212220417006e-05,0.9775761015124271,0.4456550216301784,0.35466298321217055,0.532165,0.13093999684970212
0.2566763391267226,0.9907155547892375,0.0003959009051289432,0.9692963292379576,0.4675310976589092,0.3501022009968328,0.5584125,0.14848917837253328
0.9890113619848447,0.813198305545333,0.04913252459698689,0.9502772805193807,0.3587959644962183,0.25131648883842245,0.7033450000000001,0.14946763353649514
0.9895157313542008,0.9499030203679968,0.00042807682271368006,0.9931972443416348,0.3768512571161972,0.31210240838979464,0.50158,0.13169387267447183
0.32172142188449937,0.7501684393060792,0.04996977924374729,0.9857855441399113,0.3415251123074713,0.21860235607809553,0.6915749999999999,0.13021588564764286
0.995315948207395,0.9608650246858297,0.015821742845184988,0.9946791164914541,0.43557449419649735,0.28526920422838664,0.74302,0.16179000154521292
0.9969881521372976,0.8422209807568292,0.021363242459924887,0.989264242311326,0.3641753027655332,0.2527273018731815,0.7267275000000001,0.16188616214411286
0.9836424142245237,0.9140747355848619,0.048948963412346135,0.9867614362988456,0.3565729284885033,0.25337814076254517,0.6995475,0.15453339119345696
0.9972562885053381,0.9611911112830955,0.030959231364854428,0.9934173951044625,0.4063364173958919,0.2887665679475061,0.7231574999999998,0.16072442702884338
0.9973509820510812,0.9224610188881,0.0006593267918651004,0.9291697907767674,0.33397430049403887,0.277138235190567,0.46064499999999997,0.11992573316432134
0.9857178959174104,0.8705114015427445,0.04951616673635883,0.9133581738970892,0.3582762385319954,0.2520617034385863,0.712215,0.15142435000685986
0.9923860625131438,0.985212927827035,0.024153829885045025,0.9831423685209381,0.4384239241460716,0.2919222995774801,0.7362875,0.15830450433815835
0.3924735495692829,0.9903775063147565,0.0003583249385869681,0.9035022590681375,0.5022818351334388,0.34155011101619986,0.6160700000000001,0.16048124532168861
0.25176511875259666,0.9887156902031369,0.00033312199455688983,0.9483224981028988,0.4700669725569412,0.3133342460220551,0.5076225,0.1278391225085263
0.676566932113018,0.9875928765655203,7.134763307019566e-05,0.9046932511715264,0.4596219589051323,0.33993186268412273,0.6205675,0.14249532165565998
0.9949048679243989,0.9156343113221833,0.023498647092063476,0.9946207467687417,0.3913118566222938,0.27546660081358065,0.7271425,0.16948469235818908
0.274117542060264,0.9502323836552954,0.0006912086116974472,0.9116959837687678,0.2957104921357998,0.2634209350118454,0.44961249999999997,0.12086835232495725
0.9930315194716831,0.9841724332062497,7.862158395213206e-05,0.9811683833994136,0.4691019377893484,0.31884659394429576,0.6189425,0.14023352111299922
0.2545930832649143,0.9917440434147138,0.012891166335088947,0.9716064155202864,0.44841951446621736,0.32037769644315306,0.7429574999999999,0.17841739529471334
0.2524329723704906,0.8827478624917475,0.025093427387713547,0.909226465258759,0.3350988163812573,0.23915014066168894,0.7044399999999998,0.15663477072476598
0.26519092152647106,0.8504422530509576,0.027449895634900235,0.9874293462118144,0.3539145208532959,0.2277444269710484,0.7123425,0.1446488729432414
0.2615241223256617,0.8109020771348666,0.027794024512137024,0.9010230393023588,0.35413680784933843,0.2423795992534654,0.70904,0.15020433049682688
0.999538611393084,0.8850301743242878,0.03433276220062976,0.9906253584953305,0.3695807169572285,0.24980817804973432,0.7218625,0.1594058965149972
0.9951013067257538,0.96504493763506,0.0005965350087896395,0.9050492997800961,0.42894202011797816,0.3244434932507825,0.5503625,0.12415236543759446
0.6251234199090305,0.9906964821014188,6.40718477819824e-05,0.9049990181609646,0.4738851436675715,0.3512075795045893,0.6581375,0.14828220508122342
0.3386386017390357,0.9861799594314147,0.0002750440418610334,0.9909268359911577,0.5002749116796049,0.341161284451605,0.5382574999999999,0.132168008397456
0.994181605879938,0.7500838436910703,0.03422583123516303,0.9801830480844187,0.3502107273575351,0.2313959572057554,0.7043474999999999,0.1408137084723998
0.25629527538185254,0.9760752689385708,0.024545660381823098,0.968727169037018,0.3574388843730474,0.2695646345699234,0.702605,0.16019978612657385
0.34721415872416417,0.9886996563608104,0.00034855055321506576,0.9949331303469421,0.4821716592646952,0.3434663786622175,0.57424,0.14183941588994226
0.9948173117175632,0.9378954668174804,0.048579055369993136,0.9730324885816711,0.3493030530175214,0.27293535452426854,0.6926525000000001,0.15781432284095762
0.26080883729355137,0.9872540946387196,0.0005374990461466113,0.9710506014139761,0.4812551472098242,0.3378182585470223,0.5347,0.14094312682780952
0.9913513274682655,0.9817176356085502,0.010264907214582557,0.9989253403342084,0.41943342181034,0.34879692985540633,0.719905,0.18419366431829298
0.9979510183539255,0.9679687069128706,0.04977162145873021,0.9173352031587684,0.364994555187104,0.27802871898524795,0.6983449999999999,0.16001214321107007
0.257222146811195,0.9915154101802071,4.2060540898142276e-05,0.9066557181548914,0.4673788322883695,0.33593449971711675,0.5289174999999999,0.13293557441012543
0.47071237386485687,0.9874639343140096,0.0002348859855429209,0.9964241468353946,0.48261822857653996,0.3439791357852361,0.5964975,0.14464862164483283
0.2819003559045826,0.8610625466464186,0.048579980294745945,0.9817715179284836,0.32720000223332846,0.23227969008740068,0.6867375,0.1404241515685603
0.26842342128719265,0.9895832409646557,0.039558189726037654,0.9028959045779794,0.3676628150306749,0.2754650688007029,0.6964275,0.15383865246988482
0.9975054051852759,0.9618327905540565,0.00047138140680392246,0.995104791642829,0.41417463417127837,0.3370590781949287,0.5399075,0.13934214256193278
0.9922369338228579,0.9505515691758245,0.027423083007962198,0.9992286013722995,0.4033536092244421,0.28811451994853216,0.7285149999999999,0.16342369710357185
0.999512885325355,0.9235640570617608,0.020129248584168813,0.9999581978359877,0.36542607021942275,0.27492342385344853,0.716735,0.17039445347487106
0.6116288179580489,0.9727792934889123,0.00012012687753172882,0.9857885849821582,0.4536618807930138,0.33312690661146355,0.48646249999999996,0.12152638538091225
0.9998530994826764,0.9002530984066027,0.01986425800911424,0.9926875810938872,0.35095000124821574,0.25783513531379754,0.7062149999999999,0.1605661196361175
0.2788750029268122,0.9886553442014729,3.9287383383435076e-06,0.9975537817210505,0.48668914687252857,0.31887943435495913,0.5061224999999999,0.12927152139489193
0.6672185859470103,0.7862154668274374,0.049531797661280505,0.9955508336970885,0.3285270284510256,0.22575659318210606,0.68963,0.1427241591322226
0.9917084995563493,0.8232425235920391,0.033403415091617025,0.9946372300445783,0.3648936547020596,0.23666703892839674,0.7122125,0.145969563929437
0.9944709424474557,0.8541967789034287,0.049683978639426384,0.9049086013195521,0.3276691569666907,0.24924141692302462,0.6851675,0.1524757708416324
0.9979183853773245,0.7571614419657775,0.049473375288685874,0.9927123738083661,0.3806316738254505,0.2412793673403202,0.7213200000000001,0.14434415506005085
0.9680987088983098,0.7674135959456654,0.028377621400257343,0.9999016574203636,0.38844717495635356,0.25097678151060393,0.7357549999999999,0.15493565591883618
0.9788458108370144,0.7824450834507434,0.01588213032235227,0.9893091530443603,0.37312890783780395,0.24761310688799312,0.7353574999999999,0.16070654449570496
0.27684973671397284,0.814049591812642,0.049904270011546,0.9742759225945213,0.31323243752161517,0.22562754195026666,0.6758299999999999,0.13660879766691456
0.252286159733694,0.966748400990971,9.647094706417561e-05,0.963441842430862,0.3278126910030958,0.2872366656308265,0.35393500000000006,0.09686609713929843
0.9628328079274435,0.9699052168857228,0.014220090854875425,0.9947333628213554,0.4528539335276364,0.2999242752582878,0.748065,0.165225083673757
0.5118283497357359,0.9844611672326967,0.0001521306512849097,0.9005381708126919,0.46183336471454567,0.3466717286074385,0.5539375000000001,0.13159409121898294
0.2640887989256372,0.8823112403885187,0.04968367627162634,0.9985822228284379,0.32734150540435963,0.23482684019391392,0.6885974999999999,0.14028368309874817
0.9780853497289383,0.9790394084137402,8.544412373936996e-05,0.9111639441316545,0.4809018491603081,0.35414894107912137,0.5858074999999999,0.14191030333894014
0.537553818914753,0.9522721328288798,0.03156749160732923,0.9008216376200736,0.35312343797422274,0.2561036230628481,0.7010650000000002,0.15242117889256726
0.2651726873322595,0.7934191192045034,0.049591862121358875,0.9981398225875721,0.3233574715359711,0.23007730432901485,0.6894225,0.14110338494788138
0.25779168804026215,0.7577956789301823,0.03883125494782786,0.9993584770149686,0.3420312510916177,0.2253543023247838,0.7072624999999999,0.14028444262907414
0.9923311108718922,0.9459670857933178,0.014815771088951178,0.9978296439229626,0.3841243942873502,0.2723868373400828,0.7173750000000001,0.16033000148131976
0.5787139577831799,0.9898585562374246,0.010382496495029328,0.9995668167966942,0.4663810134125634,0.31841346637548645,0.7458724999999998,0.17064649130219467
0.6730174991782917,0.9879223994223557,0.000956360705149756,0.9989806929347188,0.44351888521713334,0.33682695846934724,0.6664,0.1572026399269427
0.993412284359769,0.7882583491932548,0.029852391152836485,0.9842276567607295,0.3720144806401812,0.22636242921654137,0.7237224999999999,0.1399987294361988
0.25471104436535086,0.9933473608880247,0.01507950642392452,0.9964069673327469,0.4458772797526548,0.3087351831419429,0.7390675,0.1694144745697663
0.2814084806401014,0.9892277207199918,0.00023851623737410903,0.9882676336258572,0.48081596906637986,0.33518716994270664,0.54264,0.13895636149525506
0.9872477087494393,0.9758975675994926,0.00012152162740908804,0.9380683796584617,0.46664087706929186,0.33508025857363594,0.555055,0.13885968448401428
0.6526734475618615,0.9810685947802023,0.0001440056440095594,0.9952210860306613,0.47050917270220916,0.35577316694407585,0.5563175,0.13487173700872246
