iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
61,4,8,True,True,0.4594969225595603,0.3013595106965164,7.5473,7.56,0.4219966201970186,0.4250711209351016,6.4713,6.83
62,4,8,False,False,,,6.2655,6.5,,,6.1789,6.24
62,4,8,False,True,0.4270297532554415,0.3440816323925486,6.8567,7.0,0.3506753761861073,0.5792020928782987,6.2336,6.73
62,4,8,True,False,,,6.7053,6.85,,,6.2503,6.33
62,4,8,True,True,0.3978810882562068,0.2943615009678259,7.2864,7.35,0.4895306870072302,0.3672637122238948,6.6068,7.25
63,4,8,False,False,,,5.8696,6.0,,,5.3394,5.38
63,4,8,False,True,0.5512268767983796,0.5462537180100805,5.9578,6.13,0.5436347604361351,0.3306305420122175,6.1768,6.44
63,4,8,True,False,,,6.0958,6.36,,,7.3044,7.33
63,4,8,True,True,0.625048249983728,0.2540283211713712,6.3697,6.45,0.4957994682636396,0.2954736221395437,6.7834,7.05
64,4,8,False,False,,,6.2873,6.91,,,7.2432,7.05
64,4,8,False,True,0.3609765342919472,0.424153844494101,6.9091,6.99,0.7300254217052522,0.4756307818992697,8.0541,8.12
64,4,8,True,False,,,7.7079,7.84,,,8.3682,8.39
64,4,8,True,True,0.5067788848100417,0.3649487977268713,7.5716,7.8,0.8311475765255285,0.3609908728152956,8.1054,8.08
65,4,8,False,False,,,7.1135,7.21,,,5.3602,5.98
65,4,8,False,True,0.2467299162545793,0.3706518880436832,7.4844,7.48,0.454527232781881,0.3767289612360642,6.3526,6.51
65,4,8,True,False,,,8.1324,8.21,,,7.3329,7.7
65,4,8,True,True,0.3436766035665805,0.2888682775763526,7.4652,7.61,0.460055401107068,0.3169649697151887,6.757,6.67
66,4,8,False,False,,,5.5254,5.74,,,7.1015,7.29
66,4,8,False,True,0.5305094142059519,0.4619673380879608,6.3978,6.81,0.115287459522072,0.4070964886477472,6.1456,6.07
66,4,8,True,False,,,7.2296,7.36,,,7.2064,7.64
66,4,8,True,True,0.3995038034460052,0.2667843333421598,6.9952,7.21,0.5897523853682339,0.3927220628311363,7.221,7.32
67,4,8,False,False,,,7.089,6.59,,,6.3275,6.53
67,4,8,False,True,0.6847102152019674,0.5517275986661841,7.2921,7.52,0.4014736190627401,0.4792527054439662,7.5109,7.72
67,4,8,True,False,,,7.8955,7.96,,,7.1996,7.38
67,4,8,True,True,0.5524823461771163,0.3735154310100567,7.6819,7.73,0.343856714773518,0.408974309110066,7.929,8.01
68,4,8,False,False,,,7.3035,7.48,,,5.7145,5.82
68,4,8,False,True,0.4243022269091751,0.3080081864297873,6.7042,6.88,0.6605138286042174,0.3475350177454718,6.2832,6.61
68,4,8,True,False,,,6.4567,6.58,,,6.411,6.65
68,4,8,True,True,0.6214844475440944,0.3505980379931618,7.1769,7.77,0.6304391465094314,0.3517620555286259,6.7456,6.96
69,4,8,False,False,,,6.3746,6.96,,,6.7679,6.9
69,4,8,False,True,0.7677136193258819,0.3732876128998837,6.3009,7.17,0.7608671155760929,0.3690759141752886,6.3422,6.37
69,4,8,True,False,,,7.2756,7.6,,,7.1846,7.37
69,4,8,True,True,0.6543360105339326,0.4089538626102796,6.983,7.4,0.6770677249182057,0.3141314412072278,6.7247,6.78
70,4,8,False,False,,,7.2756,7.3,,,7.0207,7.09
