iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
45,4,6,True,True,0.0923668903483697,0.30943263290924133,8.0879,7.97,0.0923668903483697,0.3403614025841348,7.9481,8.16
46,6,3,False,False,,,5.1174,4.7,,,6.1374,5.68
46,6,3,False,True,0.12284098899031044,0.7431895992493243,5.6192,5.22,0.08392058661209448,0.9909856369167828,8.1192,8.2
46,6,3,True,False,,,5.7461,5.39,,,8.1231,8.2
46,6,3,True,True,0.06341530452239927,0.18321131243354175,5.7352,5.39,0.06341530452239927,0.2656441495977625,8.1121,8.2
47,5,4,False,False,,,6.4013,6.49,,,6.2317,6.52
47,5,4,False,True,0.0758438291003592,0.7394233675173922,7.5167,7.46,0.15514756505368227,0.7405742220700161,6.7093,6.76
47,5,4,True,False,,,7.5192,7.46,,,7.9747,7.94
47,5,4,True,True,0.0974501600140029,0.4265584199325272,7.5083,7.46,0.0974501600140029,0.5726608566120589,7.9607,7.94
48,5,7,False,False,,,5.7829,5.38,,,5.3622,4.93
48,5,7,False,True,0.1891387057562143,0.7445163569049217,6.8938,6.73,0.142123882113684,0.40665816036703867,7.6069,7.42
48,5,7,True,False,,,7.8689,7.89,,,7.8578,7.8
48,5,7,True,True,0.16381563756673181,0.42354933925330734,7.8528,7.89,0.16381563756673181,0.3122049170482425,7.8434,7.8
49,9,2,False,False,,,5.7364,5.67,,,5.2059,5.5
49,9,2,False,True,0.18321685089141243,0.7406037140459337,6.0268,5.55,0.2144805339870679,0.7420365731587618,6.8427,7.06
49,9,2,True,False,,,7.4841,7.23,,,6.9747,7.16
49,9,2,True,True,0.18692007858938164,0.26525906668054977,7.4704,7.23,0.18692007858938164,0.26630832431467216,6.9587,7.16
50,6,5,False,False,,,5.5182,5.32,,,5.0303,4.49
50,6,5,False,True,0.24247336455898094,0.9833020455617419,6.2451,6.37,0.2834526918839271,0.735719303385673,6.8683,6.57
50,6,5,True,False,,,6.7467,6.79,,,6.8755,6.57
50,6,5,True,True,0.22732667812659074,0.5074729829182424,6.7395,6.79,0.22732667812659074,0.42210212439114836,6.8618,6.57
51,5,7,False,False,,,6.6347,6.75,,,5.6011,5.39
51,5,7,False,True,0.1422783357397685,0.4956757550658577,7.2581,7.25,0.19421057474090403,0.39813721436871213,8.8482,8.92
51,5,7,True,False,,,7.9981,8.19,,,8.8548,8.92
51,5,7,True,True,0.20568387439843355,0.42526761135258107,7.9817,8.19,0.20568387439843355,0.17812502127762123,8.8268,8.92
52,9,3,False,False,,,4.3007,4.16,,,6.1187,6.21
52,9,3,False,True,0.12915044283180305,0.7441287737992144,4.9087,4.75,0.1093583920610673,0.7408199720072214,6.2414,6.34
52,9,3,True,False,,,5.762,5.73,,,6.6409,6.64
52,9,3,True,True,0.14844747185447132,0.33899560832961173,5.7379,5.73,0.14844747185447132,0.2623965752412102,6.6223,6.64
53,5,7,False,False,,,7.7098,7.8,,,6.2018,5.95
53,5,7,False,True,0.13833064560644703,0.989778099760828,8.5771,8.71,0.16170172144615885,0.9907661000715667,7.8417,7.82
53,5,7,True,False,,,8.5865,8.71,,,8.224,8.21
53,5,7,True,True,0.11182286285159819,0.18100950027372023,8.5652,8.71,0.11182286285159819,0.4213262798705981,8.212,8.21
54,3,4,False,False,,,6.2549,6.31,,,7.1153,6.7
54,3,4,False,True,0.1420748896928212,0.4062215722631386,7.5076,7.44,0.13168131322448587,0.4042143348381896,6.6192,6.12
54,3,4,True,False,,,8.0011,8.08,,,7.9886,7.74
54,3,4,True,True,0.14743545240169703,0.17746082514299985,7.9936,8.08,0.14743545240169703,0.1784246219273766,7.982,7.74
55,6,4,False,False,,,6.7186,6.53,,,6.1462,5.96
55,6,4,False,True,0.07584382910035921,0.9888367230823449,6.4757,6.24,0.16820344387148606,0.4033936746345429,7.1306,7.01
55,6,4,True,False,,,7.8517,7.76,,,8.0098,7.96
55,6,4,True,True,0.10270304494169451,0.42528179148418843,7.8327,7.76,0.10270304494169451,0.17865921060673237,7.9899,7.96
56,4,6,False,False,,,5.1191,5.32,,,7.9805,7.9
56,4,6,False,True,0.15974081499243886,0.7372117013989896,5.2367,5.39,0.16053934549324334,0.4970039294100383,8.4774,8.48
56,4,6,True,False,,,7.9885,8.07,,,8.481,8.48
56,4,6,True,True,0.1373054795603526,0.5091114237907012,7.9798,8.07,0.1373054795603526,0.34868561323931035,8.4601,8.48
57,5,8,False,False,,,7.8355,7.84,,,6.1345,6.1
57,5,8,False,True,0.09235499943927516,0.7474870496072613,7.8495,7.78,0.12048425206699731,0.4073732336858607,7.3657,7.12
57,5,8,True,False,,,8.348,8.42,,,8.2329,8.22
57,5,8,True,True,0.10074680385645021,0.3444323237868563,8.3297,8.42,0.10074680385645021,0.2636114220749761,8.2158,8.22
58,2,7,False,False,,,7.3673,7.49,,,6.9674,6.97
58,2,7,False,True,0.020092493112288543,0.3998052029875335,7.3616,7.49,0.03334005182879064,0.4963814728164869,7.3478,7.24
58,2,7,True,False,,,7.6026,7.71,,,8.4862,8.49
58,2,7,True,True,0.020092493112288543,0.3134927794397378,7.6003,7.71,0.03334005182879064,0.17763645542826223,8.4791,8.49
59,6,7,False,False,,,7.2352,7.14,,,6.4875,6.67
59,6,7,False,True,0.2496484184177948,0.9902723721959923,8.1035,8.16,0.09738535988399737,0.7450822216581995,7.9884,8.06
59,6,7,True,False,,,8.3607,8.46,,,7.9953,8.06
59,6,7,True,True,0.08114173934892782,0.17277394384338887,8.3413,8.46,0.08114173934892782,0.34669912160601407,7.9796,8.06
60,7,9,False,False,,,6.4548,6.0,,,6.9961,6.94
60,7,9,False,True,0.28549406883032946,0.9911230916686904,8.2056,8.15,0.13829759772702963,0.7464434486532078,8.5928,8.65
60,7,9,True,False,,,8.3484,8.35,,,8.7243,8.76
60,7,9,True,True,0.1879953799137684,0.4596288209694871,8.3282,8.35,0.1879953799137684,0.3424372920378119,8.6999,8.76
61,5,7,False,False,,,7.1166,7.12,,,6.6108,6.65
61,5,7,False,True,0.12844567052232714,0.7470089759689255,6.8608,6.81,0.2257855332225048,0.7437117406779871,7.7253,7.73
61,5,7,True,False,,,7.8514,7.92,,,7.729,7.73
61,5,7,True,True,0.11734062884627053,0.42104546022728173,7.8367,7.92,0.11734062884627053,0.2665397109885496,7.7138,7.73
62,9,6,False,False,,,5.8618,5.82,,,5.273,5.12
